listing_id,date
1925299,2014-04-26
1925299,2014-05-08
1925299,2014-05-17
1925299,2014-06-07
1925299,2014-06-13
1925299,2014-06-16
1925299,2014-06-23
1925299,2014-06-29
1925299,2014-07-22
1925299,2014-08-02
1925299,2015-01-02
1925299,2015-01-03
1925299,2015-01-05
1925299,2015-01-17
1925299,2015-01-19
1925299,2015-01-20
1925299,2015-01-30
1925299,2015-02-03
1925299,2015-02-07
1925299,2015-02-17
1925299,2015-02-21
1925299,2015-03-09
1925299,2015-03-16
1925299,2015-03-22
1925299,2015-04-14
1925299,2015-04-25
1925299,2015-04-27
1925299,2015-05-01
1925299,2015-05-02
1925299,2015-05-04
1925299,2015-05-15
1925299,2015-05-19
1925299,2015-06-01
1925299,2015-06-28
1925299,2015-07-06
1925299,2015-07-13
1925299,2015-08-10
1925299,2015-08-19
1925299,2015-09-08
1925299,2015-09-12
755496,2013-01-17
755496,2013-05-22
755496,2013-06-06
755496,2013-07-04
755496,2013-07-13
755496,2013-07-17
755496,2013-07-23
755496,2013-08-06
755496,2013-08-10
755496,2013-08-13
755496,2013-08-17
755496,2013-08-25
755496,2013-09-09
755496,2013-09-22
755496,2013-09-29
755496,2013-10-02
755496,2013-12-12
755496,2013-12-27
755496,2014-01-03
755496,2014-02-18
755496,2014-03-03
755496,2014-03-11
755496,2014-04-02
755496,2014-07-05
755496,2014-07-22
755496,2014-07-26
755496,2014-07-28
755496,2014-08-02
755496,2014-08-11
755496,2014-08-17
755496,2014-08-28
755496,2014-09-07
755496,2014-09-18
755496,2014-10-02
5546063,2015-08-04
5522480,2015-06-28
5522480,2015-08-02
4501931,2015-06-05
4501931,2015-07-24
6612392,2015-06-15
6612392,2015-08-04
6612392,2015-08-22
6612392,2015-08-27
734016,2013-01-06
734016,2013-03-31
734016,2013-06-02
734016,2013-09-01
734016,2013-09-08
734016,2013-11-24
734016,2014-06-07
734016,2014-06-14
734016,2014-06-19
734016,2014-07-03
734016,2014-08-11
734016,2014-10-01
734016,2014-10-18
734016,2015-07-18
734016,2015-09-02
6385406,2015-06-09
6385406,2015-08-04
6385406,2015-08-11
6385406,2015-08-14
6385406,2015-08-19
6385406,2015-09-08
6838733,2015-08-04
6838733,2015-08-23
4214871,2014-10-20
4214871,2014-10-26
4214871,2015-01-03
4214871,2015-01-20
4214871,2015-05-12
4214871,2015-05-19
4214871,2015-05-24
4214871,2015-05-28
4214871,2015-06-01
4214871,2015-06-06
4214871,2015-06-14
4214871,2015-06-21
4214871,2015-06-24
4214871,2015-06-28
4214871,2015-07-02
4214871,2015-07-07
4214871,2015-07-14
4214871,2015-07-23
4214871,2015-07-27
4214871,2015-07-30
4214871,2015-08-03
4214871,2015-08-08
4214871,2015-08-10
4214871,2015-08-16
4214871,2015-08-23
4214871,2015-08-28
4214871,2015-09-06
4214871,2015-09-09
4214871,2015-09-14
4214871,2015-09-21
4214871,2015-09-28
5802092,2015-05-09
5802092,2015-05-13
5802092,2015-05-17
6886715,2015-06-26
6886715,2015-07-04
6886715,2015-07-10
6886715,2015-07-21
6886715,2015-07-27
6886715,2015-08-07
6886715,2015-09-01
6052713,2015-05-19
6052713,2015-05-26
6052713,2015-06-06
6052713,2015-06-29
6052713,2015-07-06
6052713,2015-07-21
6052713,2015-07-28
6052713,2015-08-04
6052713,2015-08-08
6052713,2015-08-15
6052713,2015-09-02
6052713,2015-09-06
6052713,2015-09-12
1332621,2013-08-06
1332621,2013-08-29
1332621,2015-08-23
1332621,2015-08-28
1332621,2015-09-07
1332621,2015-09-21
1332621,2015-09-27
8341597,2015-09-16
4765417,2015-06-29
4765417,2015-07-16
4765417,2015-08-04
4190735,2014-11-06
4190735,2014-11-10
4190735,2014-12-08
4190735,2014-12-13
4190735,2015-01-01
4190735,2015-03-30
4190735,2015-04-24
4190735,2015-05-30
4190735,2015-07-10
4190735,2015-08-03
4190735,2015-08-10
4190735,2015-08-16
4190735,2015-08-20
4190735,2015-09-02
4190735,2015-09-12
4190735,2015-09-26
838431,2013-04-17
838431,2013-04-23
838431,2013-05-09
838431,2013-05-21
838431,2013-06-09
838431,2013-07-01
838431,2013-07-09
838431,2013-07-20
838431,2013-07-26
838431,2013-08-01
838431,2013-08-06
838431,2013-08-09
838431,2013-08-15
838431,2013-08-19
838431,2015-03-11
838431,2015-03-15
838431,2015-03-17
838431,2015-03-22
838431,2015-03-27
838431,2015-04-03
838431,2015-04-11
838431,2015-04-15
838431,2015-04-24
838431,2015-04-25
838431,2015-04-26
838431,2015-04-30
838431,2015-05-03
838431,2015-05-07
838431,2015-05-12
838431,2015-05-19
838431,2015-05-22
838431,2015-05-25
838431,2015-05-29
838431,2015-05-31
838431,2015-06-03
838431,2015-06-07
838431,2015-06-09
838431,2015-06-10
838431,2015-06-12
838431,2015-06-16
838431,2015-06-18
838431,2015-06-19
838431,2015-06-21
838431,2015-06-23
838431,2015-06-24
838431,2015-07-02
838431,2015-07-05
838431,2015-07-07
838431,2015-07-14
838431,2015-07-16
838431,2015-07-22
838431,2015-07-25
838431,2015-07-27
838431,2015-07-29
838431,2015-07-30
838431,2015-08-05
838431,2015-08-07
838431,2015-08-11
838431,2015-08-13
838431,2015-08-20
838431,2015-08-26
838431,2015-08-30
838431,2015-09-04
838431,2015-09-07
838431,2015-09-17
6020268,2015-06-08
6020268,2015-06-15
6020268,2015-06-22
6020268,2015-06-29
6020268,2015-07-07
6020268,2015-08-04
6020268,2015-08-14
6020268,2015-09-02
6020268,2015-09-08
8152911,2015-09-07
8152911,2015-09-10
8152911,2015-09-21
8152911,2015-09-28
7597435,2015-08-04
7597435,2015-08-10
7597435,2015-08-14
7597435,2015-08-19
7597435,2015-08-23
7597435,2015-08-25
7597435,2015-08-27
3893807,2014-09-04
3893807,2014-09-07
3893807,2014-09-11
3893807,2014-10-24
3893807,2014-11-03
3893807,2014-11-10
3893807,2014-11-26
3893807,2014-12-01
3893807,2014-12-05
3893807,2014-12-15
3893807,2014-12-29
3893807,2015-01-02
3893807,2015-01-09
3893807,2015-01-18
3893807,2015-01-22
3893807,2015-01-31
3893807,2015-02-10
3893807,2015-03-12
3893807,2015-04-02
3893807,2015-08-02
5635964,2015-05-22
5635964,2015-06-09
5635964,2015-07-23
5635964,2015-08-04
5635964,2015-08-10
5901120,2015-05-01
5901120,2015-05-16
5901120,2015-06-19
5901120,2015-07-17
5901120,2015-08-08
5901120,2015-08-10
5901120,2015-08-18
5901120,2015-08-22
393991,2012-06-13
393991,2012-06-23
393991,2012-08-07
393991,2012-08-19
393991,2012-09-18
393991,2012-09-22
393991,2012-11-26
393991,2012-12-16
393991,2013-02-04
393991,2013-02-26
393991,2013-04-12
393991,2013-06-22
393991,2013-07-14
393991,2013-07-21
393991,2013-07-24
393991,2013-07-31
393991,2013-08-02
393991,2013-08-09
393991,2013-08-15
393991,2013-08-17
393991,2013-08-24
393991,2013-09-03
393991,2013-09-16
393991,2013-09-30
393991,2013-10-22
393991,2013-10-24
393991,2013-11-12
393991,2013-11-22
393991,2013-11-24
393991,2013-11-26
393991,2013-12-02
393991,2013-12-25
393991,2013-12-27
393991,2014-01-01
393991,2014-01-06
393991,2014-01-13
393991,2014-01-20
393991,2014-01-26
393991,2014-02-06
393991,2014-02-23
393991,2014-03-02
393991,2014-03-05
393991,2014-03-14
393991,2014-03-19
393991,2014-04-07
393991,2014-04-19
393991,2014-04-28
393991,2014-05-04
393991,2014-05-07
393991,2014-05-08
393991,2014-05-16
393991,2014-05-25
393991,2014-05-28
393991,2014-06-01
393991,2014-06-02
393991,2014-06-06
393991,2014-06-22
393991,2014-06-25
393991,2014-06-29
393991,2014-07-02
393991,2014-07-16
393991,2014-07-27
393991,2014-07-31
393991,2014-08-01
393991,2014-08-07
393991,2014-08-16
393991,2014-08-18
393991,2014-08-31
393991,2014-09-05
393991,2014-09-09
393991,2014-09-17
393991,2014-09-21
393991,2014-09-25
393991,2014-10-04
393991,2014-10-15
393991,2014-11-02
393991,2014-11-12
393991,2014-11-16
393991,2014-11-17
393991,2014-11-21
393991,2014-12-05
393991,2014-12-09
393991,2015-03-29
393991,2015-04-20
393991,2015-05-23
393991,2015-05-31
393991,2015-06-03
393991,2015-06-11
393991,2015-06-14
393991,2015-06-23
393991,2015-07-06
393991,2015-07-10
393991,2015-07-14
393991,2015-07-27
393991,2015-08-18
393991,2015-08-24
393991,2015-08-31
393991,2015-09-19
393991,2015-09-28
4172425,2015-05-19
4172425,2015-06-09
300897,2012-04-02
300897,2012-04-12
300897,2012-05-15
300897,2012-05-20
300897,2012-05-23
300897,2012-05-29
300897,2012-06-20
300897,2012-07-09
300897,2012-09-04
300897,2012-09-19
300897,2012-09-29
300897,2012-10-09
300897,2012-10-15
300897,2013-01-09
300897,2013-03-14
300897,2013-06-04
300897,2013-06-17
300897,2013-07-02
300897,2013-07-09
300897,2013-08-06
300897,2013-08-09
300897,2013-08-20
300897,2013-09-04
300897,2013-10-08
300897,2013-11-10
300897,2013-11-28
300897,2013-12-02
300897,2014-01-03
300897,2014-04-28
300897,2014-05-05
300897,2014-05-06
300897,2014-05-11
300897,2014-05-27
300897,2014-06-11
300897,2014-06-16
300897,2014-07-08
300897,2014-07-20
300897,2014-07-26
300897,2014-08-04
300897,2014-09-07
300897,2014-09-09
300897,2014-09-09
300897,2014-10-01
300897,2014-10-05
300897,2014-10-23
300897,2014-10-28
300897,2014-11-11
300897,2014-11-16
300897,2014-11-19
300897,2014-11-22
300897,2014-11-24
300897,2014-12-10
300897,2014-12-14
300897,2014-12-31
300897,2015-01-03
300897,2015-01-05
300897,2015-01-20
300897,2015-02-08
300897,2015-02-15
300897,2015-02-22
300897,2015-03-01
300897,2015-03-16
300897,2015-04-08
300897,2015-04-12
300897,2015-04-25
300897,2015-04-27
300897,2015-05-03
300897,2015-06-08
300897,2015-06-14
300897,2015-06-21
300897,2015-07-08
300897,2015-07-12
300897,2015-07-26
300897,2015-08-05
300897,2015-08-11
300897,2015-08-17
300897,2015-09-04
3578287,2014-08-04
3578287,2014-09-03
7858573,2015-09-01
6343593,2015-06-11
6343593,2015-06-14
6343593,2015-07-02
6343593,2015-07-05
6343593,2015-07-20
6343593,2015-07-30
6343593,2015-08-03
6343593,2015-08-16
6343593,2015-08-24
6343593,2015-09-07
6343593,2015-09-27
8236366,2015-09-06
4678934,2015-03-03
4678934,2015-05-02
4678934,2015-05-17
7803036,2015-09-09
7803036,2015-09-21
7803036,2015-09-22
7803036,2015-09-24
7803036,2015-09-25
4565660,2015-06-08
4565660,2015-08-01
6726025,2015-06-17
6726025,2015-06-23
6726025,2015-07-05
6726025,2015-07-07
6726025,2015-07-21
6726025,2015-07-28
6726025,2015-08-01
6726025,2015-08-11
6726025,2015-08-17
7881507,2015-09-11
3916343,2014-10-05
3916343,2014-10-12
3916343,2014-10-26
3916343,2014-10-29
3916343,2014-11-09
3916343,2015-01-06
3916343,2015-02-19
3916343,2015-03-26
3916343,2015-06-07
3916343,2015-07-06
3916343,2015-08-03
3916343,2015-09-03
3916343,2015-09-07
6444339,2015-06-29
5671032,2015-06-15
5671032,2015-06-19
5671032,2015-06-23
5671032,2015-07-03
5671032,2015-07-07
5671032,2015-07-09
5671032,2015-07-11
5671032,2015-07-13
5671032,2015-07-18
5671032,2015-07-20
5671032,2015-07-31
5671032,2015-08-04
5671032,2015-08-11
5671032,2015-08-15
5671032,2015-08-31
1340987,2013-07-16
1340987,2013-07-23
1340987,2013-08-08
1340987,2013-08-12
1340987,2013-08-22
1340987,2013-08-26
1340987,2013-09-04
1340987,2013-09-07
1340987,2013-09-19
1340987,2013-09-29
1340987,2013-10-07
1340987,2013-10-16
1340987,2013-10-22
1340987,2013-10-26
1340987,2013-10-28
1340987,2013-11-04
1340987,2013-11-12
1340987,2013-11-25
1340987,2013-12-31
1340987,2014-01-06
1340987,2014-03-12
1340987,2014-03-31
1340987,2014-04-08
1340987,2014-04-14
1340987,2014-04-21
1340987,2014-04-27
1340987,2014-05-22
1340987,2014-05-27
1340987,2014-06-23
1340987,2014-07-08
1340987,2014-07-12
1340987,2014-07-26
1340987,2014-07-29
1340987,2014-08-02
1340987,2014-08-05
1340987,2014-08-08
1340987,2014-08-12
1340987,2014-09-02
1340987,2014-09-09
1340987,2014-09-11
1340987,2014-09-16
1340987,2014-09-19
1340987,2014-09-23
1340987,2014-09-29
1340987,2014-10-02
1340987,2014-10-17
1340987,2014-11-02
1340987,2014-11-26
1340987,2014-12-01
1340987,2015-03-23
1340987,2015-03-30
1340987,2015-04-06
1340987,2015-04-10
1340987,2015-04-21
1340987,2015-04-25
1340987,2015-05-05
1340987,2015-05-11
1340987,2015-05-14
1340987,2015-05-22
1340987,2015-05-26
1340987,2015-05-31
1340987,2015-06-09
1340987,2015-06-15
1340987,2015-06-28
1340987,2015-07-06
1340987,2015-07-13
1340987,2015-08-04
1340987,2015-08-10
1340987,2015-08-15
1340987,2015-08-23
1340987,2015-08-26
1340987,2015-08-31
1340987,2015-09-03
1340987,2015-09-07
1340987,2015-09-21
4686376,2015-07-25
4686376,2015-08-03
6404523,2015-07-07
6404523,2015-07-23
6404523,2015-08-10
3877913,2015-07-20
3877913,2015-07-25
3877913,2015-07-29
5958170,2015-06-04
5958170,2015-06-14
5958170,2015-06-20
5958170,2015-06-23
5958170,2015-06-30
5958170,2015-07-13
5958170,2015-07-24
5958170,2015-07-30
5958170,2015-08-27
8368154,2015-09-21
8368154,2015-09-27
8368154,2015-09-30
1984042,2014-01-03
1984042,2014-01-05
1984042,2014-02-17
1984042,2014-03-03
1984042,2014-03-05
1984042,2014-03-14
1984042,2014-04-12
1984042,2014-04-28
1984042,2014-05-28
1984042,2014-06-12
1984042,2014-06-30
1984042,2014-07-25
1984042,2014-07-31
1984042,2014-08-05
1984042,2014-12-29
8097648,2015-09-07
6211122,2015-06-07
6211122,2015-06-28
6211122,2015-07-05
6211122,2015-07-31
6211122,2015-08-03
6211122,2015-08-24
6211122,2015-09-06
1836793,2015-01-15
1836793,2015-01-25
1836793,2015-02-02
1836793,2015-05-01
1836793,2015-05-08
1836793,2015-05-13
1836793,2015-05-17
1836793,2015-05-20
1836793,2015-06-03
1836793,2015-06-09
1836793,2015-06-12
1836793,2015-06-18
1836793,2015-06-20
1836793,2015-06-23
1836793,2015-06-27
1836793,2015-06-30
1836793,2015-07-02
1836793,2015-07-08
1836793,2015-07-18
1836793,2015-07-24
1836793,2015-08-01
1836793,2015-08-04
1836793,2015-08-22
1836793,2015-08-25
1836793,2015-09-02
3775341,2014-08-19
3775341,2014-09-02
3775341,2014-09-21
3775341,2014-09-28
3775341,2014-10-12
3775341,2014-10-19
3775341,2015-03-03
3775341,2015-03-16
3775341,2015-03-21
3775341,2015-04-18
3775341,2015-05-10
3775341,2015-05-26
3775341,2015-06-14
3775341,2015-06-16
3775341,2015-06-21
3775341,2015-07-01
3775341,2015-07-06
3775341,2015-07-23
3775341,2015-08-07
3775341,2015-08-16
3775341,2015-08-19
3775341,2015-08-27
3775341,2015-09-12
6005511,2015-08-31
7328916,2015-07-26
706412,2012-10-22
706412,2012-10-30
706412,2012-12-01
706412,2013-02-19
706412,2013-04-02
706412,2013-04-08
706412,2013-04-16
706412,2013-05-07
706412,2013-05-27
706412,2013-06-05
706412,2013-06-16
706412,2013-06-25
706412,2013-07-01
706412,2013-07-09
706412,2013-07-15
706412,2013-08-04
706412,2013-08-19
706412,2013-09-05
706412,2013-10-15
706412,2013-10-22
706412,2013-10-29
706412,2013-11-04
706412,2013-11-13
706412,2013-11-17
706412,2013-12-25
706412,2014-01-06
706412,2014-01-22
706412,2014-01-27
706412,2014-02-10
706412,2014-02-18
706412,2014-02-23
706412,2014-07-14
706412,2014-08-05
706412,2014-09-20
706412,2014-11-01
706412,2015-04-06
706412,2015-04-16
706412,2015-09-16
4878161,2015-01-02
4878161,2015-02-22
4878161,2015-03-09
4878161,2015-03-21
4878161,2015-03-31
4878161,2015-04-11
4878161,2015-04-16
4878161,2015-04-19
4878161,2015-04-23
4878161,2015-05-11
4878161,2015-05-15
4878161,2015-05-19
4878161,2015-05-29
4878161,2015-06-02
4878161,2015-06-09
4878161,2015-06-16
4878161,2015-06-23
4878161,2015-06-30
4878161,2015-07-06
4878161,2015-07-19
4878161,2015-07-21
4878161,2015-08-04
4878161,2015-08-19
4878161,2015-09-14
4878161,2015-09-23
5036044,2015-01-20
5036044,2015-08-05
5036044,2015-09-07
7638063,2015-08-03
7638063,2015-08-14
7638063,2015-08-16
7638063,2015-08-23
8051056,2015-08-30
8051056,2015-09-21
3787337,2014-08-25
3787337,2014-08-31
3787337,2014-09-28
3787337,2015-08-22
6474103,2015-06-11
6474103,2015-07-17
6474103,2015-08-04
5681074,2015-07-03
5681074,2015-07-06
5681074,2015-07-12
5681074,2015-07-16
5681074,2015-07-31
5681074,2015-08-02
5681074,2015-08-24
7582259,2015-08-03
7582259,2015-08-07
7582259,2015-08-12
7582259,2015-08-22
7582259,2015-09-06
5774486,2015-05-19
5774486,2015-05-30
5774486,2015-06-08
5774486,2015-06-27
5774486,2015-07-01
5774486,2015-07-16
5774486,2015-07-20
5774486,2015-08-03
5774486,2015-08-10
690220,2014-08-04
690220,2014-08-09
6488770,2015-06-18
6488770,2015-07-02
6488770,2015-07-08
6488770,2015-07-21
6488770,2015-07-31
6488770,2015-08-04
6488770,2015-09-03
1919947,2014-09-09
1919947,2015-08-03
1919947,2015-08-16
1919947,2015-08-23
1919947,2015-08-29
1919947,2015-09-07
1919947,2015-09-21
744424,2013-04-23
744424,2013-05-08
744424,2013-07-15
744424,2013-09-10
744424,2013-09-23
744424,2013-10-11
744424,2013-10-31
744424,2013-11-04
744424,2013-11-11
744424,2013-12-02
744424,2014-01-11
744424,2014-01-21
744424,2014-05-03
744424,2014-05-06
744424,2014-06-23
744424,2014-06-26
744424,2014-07-20
744424,2014-08-02
744424,2014-08-05
744424,2014-08-26
744424,2014-09-23
744424,2014-09-28
744424,2014-11-06
744424,2014-11-09
744424,2014-12-13
744424,2015-03-29
744424,2015-04-12
744424,2015-05-03
744424,2015-05-28
744424,2015-06-07
744424,2015-06-21
744424,2015-07-12
744424,2015-07-23
744424,2015-07-28
744424,2015-08-23
744424,2015-09-04
6055001,2015-05-19
6055001,2015-06-09
6055001,2015-06-15
6055001,2015-07-05
6055001,2015-08-04
6055001,2015-09-08
6055001,2015-09-30
1556054,2013-09-11
1556054,2013-09-14
1556054,2013-09-16
1556054,2013-09-30
1556054,2013-10-13
1556054,2013-10-15
1556054,2013-10-21
1556054,2013-10-24
1556054,2013-11-06
1556054,2013-11-11
1556054,2013-11-18
1556054,2013-11-25
1556054,2013-12-23
1556054,2013-12-28
1556054,2014-05-20
1556054,2014-07-09
1556054,2014-08-30
5004365,2015-03-27
5004365,2015-04-03
5004365,2015-04-24
5004365,2015-04-26
5004365,2015-05-04
5004365,2015-06-05
5004365,2015-06-13
5004365,2015-06-15
5004365,2015-06-15
5004365,2015-07-27
5004365,2015-08-01
5004365,2015-08-08
5004365,2015-08-16
5004365,2015-09-02
5004365,2015-09-05
5004365,2015-09-17
6516260,2015-08-07
1149696,2013-07-16
1149696,2015-05-24
1149696,2015-06-08
4959061,2015-04-08
4959061,2015-04-19
4959061,2015-05-04
4959061,2015-05-09
4959061,2015-05-14
4959061,2015-05-17
4959061,2015-05-24
4959061,2015-05-31
4959061,2015-06-04
4959061,2015-06-09
4959061,2015-06-18
4959061,2015-06-21
4959061,2015-06-27
4959061,2015-07-02
4959061,2015-07-05
4959061,2015-07-09
4959061,2015-07-12
4959061,2015-07-17
4959061,2015-07-21
4959061,2015-08-11
4959061,2015-08-18
4959061,2015-08-23
4959061,2015-08-27
4959061,2015-09-03
4959061,2015-09-08
4959061,2015-09-14
4959061,2015-09-21
6445117,2015-07-17
6445117,2015-08-04
4893814,2014-12-30
4893814,2015-01-03
4893814,2015-01-11
4893814,2015-01-16
4893814,2015-01-20
4893814,2015-01-25
4893814,2015-02-14
4893814,2015-02-21
4893814,2015-02-23
4893814,2015-03-01
4893814,2015-03-18
4893814,2015-03-22
4893814,2015-03-28
4893814,2015-03-29
4893814,2015-04-05
4893814,2015-04-06
4893814,2015-04-10
4893814,2015-04-12
4893814,2015-04-13
4893814,2015-04-16
4893814,2015-04-18
4893814,2015-04-20
4893814,2015-04-24
4893814,2015-04-26
4893814,2015-05-05
4893814,2015-05-16
4893814,2015-05-19
4893814,2015-05-19
4893814,2015-05-25
4893814,2015-05-31
4893814,2015-06-14
4893814,2015-07-06
4893814,2015-07-14
4893814,2015-07-18
4893814,2015-07-21
4893814,2015-07-24
4893814,2015-07-25
4893814,2015-08-03
4893814,2015-08-07
4893814,2015-08-09
4893814,2015-08-16
4893814,2015-08-19
4893814,2015-08-23
4893814,2015-09-07
4893814,2015-09-21
31847,2010-06-22
31847,2010-06-27
31847,2010-07-06
31847,2010-07-26
31847,2010-08-01
31847,2010-09-01
31847,2010-09-03
31847,2010-09-05
31847,2010-09-07
31847,2010-10-06
31847,2010-10-11
31847,2012-02-22
31847,2012-04-02
31847,2012-04-12
31847,2012-05-05
31847,2012-05-07
31847,2012-05-09
31847,2012-06-08
31847,2012-07-23
31847,2012-08-26
31847,2012-10-02
31847,2012-10-18
31847,2012-12-28
31847,2013-03-04
31847,2013-03-12
31847,2013-04-01
31847,2013-07-18
31847,2013-09-22
31847,2013-09-25
31847,2013-10-12
31847,2013-11-04
31847,2013-12-06
31847,2014-04-15
31847,2014-05-24
31847,2014-06-24
31847,2014-07-01
31847,2014-07-07
31847,2014-07-25
31847,2014-07-30
31847,2014-08-28
31847,2014-08-30
31847,2014-09-02
31847,2014-09-20
31847,2015-05-10
31847,2015-05-19
31847,2015-08-01
31847,2015-08-14
31847,2015-08-16
4075341,2014-12-08
4075341,2014-12-30
4075341,2015-01-01
4075341,2015-01-04
4075341,2015-01-14
4075341,2015-01-18
4075341,2015-01-25
4075341,2015-02-08
4075341,2015-02-09
4075341,2015-02-15
4075341,2015-02-17
4075341,2015-02-22
4075341,2015-03-02
4075341,2015-03-07
4075341,2015-03-08
4075341,2015-03-10
4075341,2015-03-12
4075341,2015-03-29
4075341,2015-04-12
4075341,2015-04-18
4075341,2015-04-19
4075341,2015-05-01
4075341,2015-05-02
4075341,2015-05-15
4075341,2015-05-17
4075341,2015-05-22
4075341,2015-05-31
4075341,2015-06-07
4075341,2015-06-13
4075341,2015-06-14
4075341,2015-06-17
4075341,2015-06-21
4075341,2015-06-28
4075341,2015-07-01
4075341,2015-07-05
4075341,2015-07-12
4075341,2015-07-18
4075341,2015-07-26
4075341,2015-08-02
4075341,2015-08-03
4075341,2015-08-10
4075341,2015-08-17
4075341,2015-08-20
4075341,2015-08-25
4075341,2015-08-28
4075341,2015-09-29
1132497,2013-09-23
1132497,2013-11-29
1132497,2014-01-01
1132497,2014-01-03
1132497,2014-04-17
1132497,2014-05-16
1132497,2014-05-20
1132497,2014-05-27
1132497,2014-06-01
1132497,2014-06-10
1132497,2014-06-16
1132497,2014-06-30
1132497,2014-07-07
1132497,2014-07-22
1132497,2014-07-27
1132497,2014-08-05
1132497,2014-08-12
1132497,2014-08-17
1132497,2014-08-19
1132497,2014-08-24
1132497,2014-08-25
1132497,2014-09-10
1132497,2014-09-22
1132497,2014-10-05
1132497,2014-10-11
1132497,2014-10-16
1132497,2014-10-20
1132497,2014-10-27
1132497,2014-12-01
1132497,2015-01-04
1132497,2015-02-17
1132497,2015-04-07
1132497,2015-05-01
1132497,2015-05-04
1132497,2015-05-16
1132497,2015-05-19
1132497,2015-05-26
1132497,2015-06-12
1132497,2015-06-15
1132497,2015-07-03
1132497,2015-07-06
1132497,2015-07-13
1132497,2015-08-14
1132497,2015-08-17
1132497,2015-08-24
1132497,2015-09-06
1132497,2015-09-08
1132497,2015-09-16
1132497,2015-09-28
753619,2013-01-03
753619,2013-03-14
753619,2013-03-31
753619,2013-07-11
753619,2013-08-05
753619,2013-08-10
753619,2013-09-02
753619,2013-10-02
753619,2013-10-10
753619,2013-10-15
753619,2013-10-22
753619,2013-10-28
753619,2013-12-27
753619,2014-01-02
753619,2014-03-11
753619,2014-03-16
753619,2014-04-01
753619,2014-04-17
753619,2014-04-22
753619,2014-05-03
753619,2014-05-10
753619,2014-05-14
753619,2014-05-21
753619,2014-07-16
753619,2014-07-29
753619,2014-08-24
753619,2014-08-27
753619,2014-09-02
753619,2014-09-16
753619,2014-09-24
753619,2014-10-01
753619,2014-10-02
753619,2014-10-07
753619,2014-10-14
753619,2015-01-17
753619,2015-02-18
753619,2015-03-02
753619,2015-03-18
753619,2015-03-18
753619,2015-04-15
753619,2015-05-13
753619,2015-05-22
753619,2015-05-27
753619,2015-06-09
753619,2015-07-02
753619,2015-07-07
753619,2015-07-17
753619,2015-08-12
753619,2015-08-18
753619,2015-08-23
753619,2015-09-02
753619,2015-09-09
6018277,2015-05-19
6018277,2015-05-26
6018277,2015-05-31
6018277,2015-06-10
6018277,2015-06-29
6018277,2015-07-06
6018277,2015-07-24
6018277,2015-08-05
6018277,2015-08-11
6018277,2015-08-12
6018277,2015-08-24
6018277,2015-09-02
6018277,2015-09-08
3441786,2015-05-05
3441786,2015-05-14
3441786,2015-05-19
3441786,2015-05-25
3441786,2015-05-26
3441786,2015-05-28
3441786,2015-06-04
3441786,2015-06-11
3441786,2015-06-14
3441786,2015-06-15
3441786,2015-06-18
3441786,2015-06-25
3441786,2015-06-30
3441786,2015-07-03
3441786,2015-07-21
3441786,2015-07-31
3441786,2015-08-04
3441786,2015-08-11
3441786,2015-08-14
3441786,2015-08-22
3441786,2015-08-23
3441786,2015-08-28
3441786,2015-09-02
3441786,2015-09-10
3441786,2015-09-15
4393944,2015-01-25
4393944,2015-08-03
4393944,2015-08-21
4393944,2015-09-10
4393944,2015-09-28
7204493,2015-08-15
695884,2012-10-08
695884,2013-05-27
695884,2013-08-06
695884,2014-08-11
695884,2015-06-06
695884,2015-06-07
695884,2015-06-12
7993643,2015-08-29
7993643,2015-09-08
7993643,2015-09-20
7993643,2015-09-24
7993643,2015-09-25
7993643,2015-09-26
2935699,2014-05-28
2935699,2014-07-01
2935699,2014-07-09
2935699,2014-07-22
2935699,2014-07-28
2935699,2014-08-03
2935699,2014-08-09
2935699,2014-08-12
2935699,2014-08-31
2935699,2014-09-09
2935699,2014-09-17
2935699,2014-09-21
2935699,2014-09-29
2935699,2014-10-29
2935699,2015-02-18
2935699,2015-02-24
2935699,2015-03-16
2935699,2015-03-22
2935699,2015-04-04
2935699,2015-05-08
2935699,2015-05-25
2935699,2015-06-05
2935699,2015-06-19
2935699,2015-06-22
2935699,2015-06-26
2935699,2015-06-29
2935699,2015-07-08
2935699,2015-07-31
2935699,2015-08-25
2935699,2015-08-30
2935699,2015-09-06
4923977,2014-12-31
6607812,2015-09-02
1806542,2013-12-21
1806542,2015-01-01
1806542,2015-02-16
1806542,2015-04-01
1806542,2015-04-21
1806542,2015-05-03
1806542,2015-05-19
1806542,2015-06-10
1806542,2015-07-15
1806542,2015-08-25
3465321,2014-10-05
4144665,2014-10-14
4144665,2015-04-25
4144665,2015-05-19
4144665,2015-06-07
4144665,2015-07-02
4144665,2015-07-21
4144665,2015-08-03
4144665,2015-08-17
4144665,2015-08-26
4144665,2015-09-02
4144665,2015-09-10
6514671,2015-06-08
6514671,2015-06-15
6514671,2015-07-09
6514671,2015-07-13
6514671,2015-07-27
4181592,2014-09-29
4181592,2014-10-06
4181592,2014-10-15
4181592,2014-11-13
4181592,2015-01-02
4181592,2015-02-17
4181592,2015-07-06
4181592,2015-07-08
4181592,2015-07-14
4181592,2015-07-20
4181592,2015-07-23
4181592,2015-07-27
4181592,2015-08-04
4181592,2015-08-12
4181592,2015-08-17
4181592,2015-08-25
4181592,2015-08-31
4181592,2015-09-08
